,CompanySpend
19423,0.5889
19426,0.2004999999999998
19427,0.1947360682638658
19428,0.1864377918612406
19429,0.3096722351843208
19430,0.3211273303167419
19433,18.317
19434,23.1457
19435,25.5238
19436,21.5084
19437,14.0941
19440,18.0789
19441,18.8106
19442,17.313000000000002
19443,15.9702
19444,11.4102
19447,0.106631242672919
19448,0.1042999999999998
19449,0.1007999999999997
19450,0.1719999999999998
19451,0.1994999999999998
19454,0.6965
19455,1.2627000000000002
19456,1.178
19457,0.7908
19458,0.4810999999999999
19461,1.5876
19462,1.9887
19463,1.5598999999999998
19464,0.9373
19465,0.7518
19468,0.2668999999999998
19469,0.2595999999999998
19470,0.2472999999999997
19471,0.4440719494409332
19472,0.5072
19475,0.7615
19476,0.9136
19477,1.1527
19478,1.0543
19479,0.8419
19482,0.6437999999999999
19483,0.8159
19484,0.8354999999999999
19485,0.7435
19486,0.5388999999999999
19489,0.0860495106505467
19490,0.0830999999999999
19491,0.0807999999999998
19492,0.1314999999999997
19493,0.1507999999999999
19496,6.3791
19497,11.2111
19498,11.4706
19499,11.3346
19500,6.751799999999999
19503,8.813099999999999
19504,12.8718
19505,11.1506
19506,9.8563
19507,8.9668
19510,0.1306999999999998
19511,0.1274999999999997
19512,0.1252466641818859
19513,0.2036999999999999
19514,0.2350999999999997
19517,0.415
19518,0.7357
19519,0.7303999999999999
19520,0.5491
19521,0.1048
19524,0.0752999999999999
19525,0.097
19526,0.1195441382531527
19527,0.1748999999999999
19528,0.2014280614066404
19531,0.0780999999999998
19532,0.1171
19533,0.0944558617468471
19534,0.0771999999999999
19535,0.0785719385933594
19538,0.6067585575741018
19539,0.7178
19540,0.7475485862853428
19541,0.6752525324826888
19542,0.9172
19545,0.3656750239038383
19546,0.4251999999999999
19547,0.3695240168995775
19548,0.2731212479576751
19549,0.3811999999999999
19552,0.4331704138778854
19553,0.3448
19554,0.3749243678908027
19555,0.3022235120205399
19556,0.3841
19559,0.0584960046441742
19560,0.0567999999999999
19561,0.0466030289242768
19562,0.0348027075390958
19563,0.0486999999999998
19566,0.4368
19567,0.5481
19568,0.5407
19569,0.612
19570,0.5952
19573,4.5459000000000005
19574,3.832313349009677
19575,3.978
19576,5.0550999999999995
19577,7.6595
19580,0.2277999999999999
19581,0.1859957945193089
19582,0.1887999999999999
19583,0.2941999999999999
19584,0.3689
19587,0.5025999999999999
19588,0.4043908564710138
19589,0.4479
19590,0.5083999999999999
19591,0.4965999999999999
19594,15.997
19595,21.1304
19596,22.7641
19597,19.143
19598,3.4218
19601,0.7585291059094398
19602,0.6757
19603,0.9152
19604,1.5056000000000005
19605,1.724
19608,1.8475708940905604
19609,2.0095
19610,1.8067999999999995
19611,1.9318999999999995
19612,1.5233
19615,2.7898
19616,2.1409
19617,1.6100000000000003
19618,1.470504939735562
19619,1.817
19622,0.8973
19623,0.6059
19624,0.6255999999999999
19625,1.024503441522668
19626,0.9302
19629,28.1007
19630,27.7038
19631,29.2611
19632,25.97678726149526
19633,31.108600000000003
19636,10.6947
19637,11.4323
19638,13.79
19639,10.5437
19640,13.3893
19643,35.1576
19644,31.344400000000004
19645,36.46790000000001
19646,48.6746
19647,68.90835395748913
19650,14.8824
19651,13.6397
19652,15.557900000000004
19653,24.332
19654,27.472421511802267
19657,30.352399999999996
19658,24.698200000000003
19659,30.6282
19660,34.449600000000004
19661,31.32782453070861
19664,0.6082000000000001
19665,1.1526999999999998
19666,1.0506
19667,0.7038
19668,0.1168
19671,0.0539999999999998
19672,0.0598219691403379
19673,0.0678999999999999
19674,0.0877999999999999
19675,0.0892529256721138
19678,0.1621999999999999
19679,0.2124780308596618
19680,0.1627999999999999
19681,0.1133999999999998
19682,0.100347074327886
19685,0.6631
19686,0.7071999999999998
19687,0.5659000000000001
19688,0.47313890625
19689,0.5425
19692,0.9852
19693,0.7164999999999999
19694,0.7261
19695,0.6385525082236843
19696,0.6634999999999999
19699,0.1636999999999999
19700,0.1514999999999999
19701,0.1709
19702,0.1044085855263157
19703,0.1193999999999999
19706,1.198
19707,1.2903
19708,1.1718
19709,1.1764
19710,0.9945
19713,2.2703
19714,1.6538999999999997
19715,1.7237
19716,1.8973000000000004
19717,2.4098430148971386
19720,1.3036
19721,0.985
19722,1.0212
19723,1.3899
19724,1.471165211633956
19727,0.5810999999999998
19728,0.3863
19729,0.4325999999999999
19730,0.4181
19731,0.3478917734689051
19734,0.6652
19735,0.8341000000000001
19736,1.0281
19737,0.9384
19738,0.2044
19741,0.0289999999999999
19742,0.0316999999999998
19743,0.0464652206432311
19744,0.0805472417840375
19745,0.0979576560659598
19748,0.0657999999999999
19749,0.0871999999999998
19750,0.0871347793567688
19751,0.0899527582159623
19752,0.07194234393404
19755,0.6260667942990853
19756,0.6469
19757,0.7626
19758,1.0026000000000002
19759,1.2835
19762,0.1078770474367155
19763,0.1133
19764,0.1132999999999999
19765,0.1149999999999999
19766,0.1390999999999999
19769,0.174862795149968
19770,0.1233999999999999
19771,0.1511999999999999
19772,0.1753
19773,0.1910999999999998
19776,0.0311933631142308
19777,0.0283999999999999
19778,0.0206999999999999
19779,0.0347999999999999
19780,0.0176999999999999
19783,0.2535
19784,0.2764
19785,0.3454
19786,0.491
19787,0.5293
19790,0.833
19791,0.6141796498054475
19792,0.7598
19793,1.2012201847053352
19794,1.7843864318930436
19797,0.0663999999999999
19798,0.0462059922178987
19799,0.0558999999999999
19800,0.1089927579562819
19801,0.117405686882387
19804,0.1598999999999999
19805,0.1107143579766536
19806,0.1440999999999999
19807,0.1947870573383827
19808,0.1627078812245688
19811,5.5710999999999995
19812,10.235
19813,10.2304
19814,10.0881
19815,1.6391
19818,0.7998000000000001
19819,1.0686
19820,1.3468999999999998
19821,2.548
19822,2.339533847937343
19825,0.9006000000000001
19826,1.375
19827,1.1637
19828,1.1923
19829,1.1970661520626575
19832,1.2078055974195698
19833,1.4853999999999998
19834,1.6222
19835,2.05060826548216
19836,2.5708
19839,1.838508520331081
19840,2.2711
19841,1.9763
19842,2.0758083670573817
19843,2.6371
19846,1.3476062453076771
19847,1.1065
19848,1.2409
19849,1.3994056406494364
19850,1.6393999999999995
19853,17.18397963694167
19854,18.0115
19855,21.504400000000004
19856,19.28347772681102
19857,21.9525
19860,1.6244999999999998
19861,2.0584
19862,2.2091000000000003
19863,2.0216000000000003
19864,2.4555
19867,4.6714
19868,3.9265500813628273
19869,4.4178999999999995
19870,6.283800000000001
19871,8.9143
19874,1.2445
19875,1.0454867086193746
19876,1.1638
19877,2.1256
19878,2.4995999999999996
19881,3.816299999999999
19882,2.893863210017798
19883,3.3632999999999997
19884,4.1554
19885,3.8355
19888,0.3701819976658237
19889,0.3339835888364778
19890,0.3585636584747907
19891,0.4877155086335738
19892,0.4583999999999998
19895,0.031998443882513
19896,0.0322984129323897
19897,0.0341965340765136
19898,0.0379012052024039
19899,0.0362999999999999
19902,0.0036998200739155
19903,0.0036998181996855
19904,0.0041995743602736
19905,0.0051001621776319
19906,0.0044999999999999
19909,1.4872276745769306
19910,1.5039261006289306
19911,1.403957704585761
19912,2.424077082074602
19913,2.2507
19916,0.7796394314905666
19917,0.734175778064516
19918,0.7587219140725493
19919,0.9739350500251924
19920,0.9111660265236612
19923,0.0568028728946435
19924,0.0576059458064516
19925,0.0647933316182144
19926,0.073402641618081
19927,0.071005145300384
19930,0.0190009610034898
19931,0.0188019406451612
19932,0.0219977360432208
19933,0.0254009141294174
19934,0.0238017247626636
19937,0.7910400080926608
19938,0.8050830967741934
19939,0.7588219037818368
19940,1.3466484632548763
19941,1.398001304442351
19944,0.4827177862117246
19945,0.4425999999999999
19946,0.4709181261788365
19947,0.7120842678508305
19948,0.6574999999999998
19951,0.0435016028593535
19952,0.0442999999999998
19953,0.0473018207013355
19954,0.0570987385118414
19955,0.0550999999999998
19958,0.0017000626404802
19959,0.0016999999999997
19960,0.0019000731359943
19961,0.003999911629551
19962,0.0036999999999997
19965,1.9797729466818963
19966,2.0043999999999995
19967,1.8623716848223568
19968,3.476723188405797
19969,3.5544
19972,0.204
19973,0.1857189373852741
19974,0.2001796005706131
19975,0.2298836765123542
19976,0.2139999999999998
19979,0.0174
19980,0.01750178462166
19981,0.018898074179743
19982,0.0206985302470887
19983,0.0201999999999998
19986,0.0136
19987,0.0134013665102995
19988,0.0155984104340737
19989,0.0175987503550127
19990,0.0165999999999999
19993,0.6383
19994,0.6417654395268202
19995,0.6087379661707761
19996,1.0295268957682475
19997,1.0564999999999998
20000,0.4702277617051424
20001,0.4306999999999999
20002,0.4593999999999998
20003,0.5424449639393185
20004,0.5237572844036695
20007,0.032901942492767
20008,0.0331999999999997
20009,0.0363999999999998
20010,0.0395032744756691
20011,0.0389968195718651
20014,0.0221013048355669
20015,0.0216999999999998
20016,0.0263999999999998
20017,0.0297024620741106
20018,0.0285976676860344
20021,0.969657247446419
20022,0.9844
20023,0.9430999999999998
20024,1.5949322059189257
20025,1.6475656309887867
20028,0.5000999999999999
20029,0.5837999999999999
20030,0.6482000000000001
20031,0.6333
20032,0.7338565265955399
20035,0.1387999999999999
20036,0.1618999999999998
20037,0.1505999999999999
20038,0.1214999999999999
20039,0.1433110387859646
20042,1.3214
20043,1.0969999999999998
20044,1.3405
20045,1.1759999999999995
20046,1.266797577321573
20049,0.3912999999999999
20050,0.3436999999999999
20051,0.3808999999999999
20052,0.3652
20053,0.4232326002388013
20056,0.0399999999999999
20057,0.0352999999999999
20058,0.0303
20059,0.0244999999999999
20060,0.029302257058121
20063,0.6875999999999999
20064,0.8951999999999999
20065,1.1537999999999995
20066,1.5926
20067,1.4324
20070,0.2213999999999999
20071,0.2313999999999998
20072,0.2458999999999999
20073,0.3576999999999999
20074,0.3447999999999999
20077,11.3254
20078,8.6856
20079,9.7509
20080,12.8097
20081,15.4614
20084,1.0588999999999995
20085,0.8152966996178633
20086,0.6564
20087,0.6540977046062282
20088,0.6829
20091,2.7371
20092,1.9274921973671428
20093,2.2368
20094,3.98758600655526
20095,3.067699999999999
20098,4.928800000000001
20099,4.138483247109686
20100,4.1302
20101,4.338284775864852
20102,3.3586000000000005
20105,19.2287
20106,17.200130372583306
20107,19.013700000000004
20108,18.29953578231483
20109,18.764
20112,1.1266
20113,1.1553999999999995
20114,1.6441
20115,2.2701
20116,2.3938000000000006
20119,2.230799999999999
20120,2.0666999999999995
20121,2.3443
20122,2.8414999999999995
20123,3.106500000000001
20126,87.59020000000001
20127,71.0384
20128,89.3903
20129,123.3418
20130,139.0968
20133,0.2516930613370089
20134,0.2693
20135,0.2307073600255223
20136,0.2105
20137,0.2039076795600918
20140,3.005117155065472
20141,2.2794000000000003
20142,2.5962828266071143
20143,2.4852
20144,2.1882824149749536
20147,0.2585928711233632
20148,0.1933
20149,0.1966062721327164
20150,0.2132
20151,0.1910071937026853
20154,0.1119969124741556
20155,0.0940999999999999
20156,0.1110035412346465
20157,0.0736
20158,0.0720027117622686
20161,0.3711999999999998
20162,0.4009395447007387
20163,0.4748999999999999
20164,0.5843
20165,0.4817627131883869
20168,0.2508999999999999
20169,0.2622604552992612
20170,0.2611999999999999
20171,0.3322999999999998
20172,0.2864372868116129
20175,5.6561
20176,3.7482
20177,4.225199999999999
20178,4.8078
20179,4.8646
20182,0.5161302396437568
20183,0.526235698778833
20184,0.661229510206257
20185,0.9403999999999996
20186,1.0269
20189,0.0409023964375694
20190,0.043102924016282
20191,0.0461950754143793
20192,0.0510999999999999
20193,0.0522999999999999
20196,0.533431253295834
20197,0.3926266350067843
20198,0.5405423759526726
20199,0.6823999999999998
20200,0.6302999999999999
20203,0.5950348626003398
20204,0.4945335481682495
20205,0.6146344774289825
20206,0.8900999999999998
20207,1.0668
20210,0.0213012480224994
20211,0.0176011940298505
20212,0.0134985609977082
20213,0.0244999999999999
20214,0.0106999999999999
20217,0.5358999999999999
20218,0.6045834829443446
20219,0.942413619283292
20220,1.811083869772611
20221,1.467
20224,0.1457999999999999
20225,0.1196165170556552
20226,0.1485863807167078
20227,0.3483161302273884
20228,0.2755999999999999
20231,2.0753
20232,1.3918
20233,1.8624
20234,3.0441
20235,3.6018
20238,0.9955
20239,1.208193236336358
20240,1.4066064406531316
20241,1.9233000000000005
20242,2.0568
20245,0.6978
20246,0.8648951581752324
20247,0.8058036896618037
20248,0.9234
20249,0.9912
20252,4.110799999999999
20253,3.520180293454103
20254,4.436820315576435
20255,5.446700000000001
20256,5.406599999999999
20259,1.1940000000000002
20260,1.087193913710386
20261,1.216805571581637
20262,1.6924999999999997
20263,1.7541
20266,11.7586
20267,11.182537398323916
20268,13.973463982526992
20269,13.584400000000002
20270,13.2413
20273,2.3169
20274,3.0442999999999993
20275,4.095329669763527
20276,4.8155
20277,5.3955
20280,1.8949000000000005
20281,1.6647999999999998
20282,1.7276703302364718
20283,2.144
20284,2.7768
20287,11.6382
20288,8.8991
20289,10.8293
20290,15.9232
20291,17.9943
20294,5.1326
20295,4.9920092786206975
20296,3.6115907538305954
20297,5.7643
20298,6.322
20301,2.731
20302,2.6726049675564254
20303,2.007494860536859
20304,2.8331
20305,2.7125999999999997
20308,19.050199999999997
20309,21.245639489155423
20310,15.5089602949271
20311,22.3471
20312,21.2343
20315,10.8098
20316,10.9734
20317,7.6424
20318,11.5106
20319,12.565500000000002
20322,13.9971
20323,13.529799999999998
20324,10.5391
20325,14.0146
20326,14.455300000000005
20329,50.7567
20330,58.26499999999999
20331,41.192400000000006
20332,59.47140000000001
20333,61.65560000000001
20336,6.692987125999018
20337,6.616174634198707
20338,4.743187219607092
20339,8.415915297325299
20340,9.0673
20343,1.2883975217596195
20344,1.2225953126827087
20345,0.9232975121991964
20346,2.2323040575837716
20347,2.2487
20350,11.3056782534599
20351,12.713351258187757
20352,9.02467568324931
20353,13.273024125928147
20354,12.8717
20357,2.8286999999999995
20358,2.7761999999999993
20359,2.016097083091596
20360,2.7173030153023294
20361,2.951496936285322
20364,10.0686
20365,9.6179
20366,7.479689178314672
20367,9.695910759235218
20368,10.058089559495649
20371,49.7427
20372,60.1592
20373,45.27693449290124
20374,65.25777241441682
20375,69.10712826537593
20378,6.5192
20379,6.4379
20380,4.6274999999999995
20381,6.410799999999999
20382,7.224
20385,16.3437
20386,15.595299999999998
20387,12.668
20388,16.425799999999995
20389,17.329699999999995
20392,62.56159999999999
20393,66.292
20394,47.81569999999999
20395,70.1884
20396,76.3295
20399,6.9044
20400,7.456
20401,7.2196
20402,12.8172
20403,13.424
20406,0.0138
20407,0.0166
20408,0.0144999999999999
20409,0.0133999999999999
20410,0.0195
20413,66.0969
20414,72.8141
20415,84.2573
20416,138.9167
20417,186.5318
20420,0.1049
20421,0.0837
20422,0.063
20423,0.0719
20424,0.0928
20427,4.3737
20428,5.4094
20429,5.537
20430,10.207
20431,12.449
20434,0.0249
20435,0.0276
20436,0.0222
20437,0.0231
20438,0.0276
20441,0.0040999999999999
20442,0.0045
20443,0.0045
20444,0.0057
20445,0.0071
20448,7.1796
20449,10.1925
20450,11.378699999999998
20451,20.7881
20452,28.2134
20455,0.0691
20456,0.0888
20457,0.0774
20458,0.1016
20459,0.1346
20462,0.1205
20463,0.1166
20464,0.1046
20465,0.1862
20466,0.1998
20469,0.2759
20470,0.1454
20471,0.0927
20472,0.2238
20473,0.3445
20476,0.0021
20477,0.0026
20478,0.0026
20479,0.0031
20480,0.0043
20483,0.0212999999999999
20484,0.0169
20485,0.017
20486,0.018
20487,0.0233
20490,1.0884
20491,1.0205
20492,1.0171
20493,1.1805
20494,1.6441
20497,0.0002
20498,0.0002
20499,0.0001
20500,0.0001
20501,0.0002
20504,0.0113
20505,0.0122
20506,0.0132
20507,0.0207
20508,0.0226
20511,1.1538
20512,1.1386
20513,1.2205
20514,2.0177
20515,2.7767
20518,12.8388
20519,4.986
20520,4.9133
20521,10.9314
20522,12.5474
20525,0.0441003186185969
20526,0.0298
20527,0.0282999999999999
20528,0.0608999999999999
20529,0.056300425753955
20532,13.70859904269923
20533,12.2896
20534,11.028999999999998
20535,14.025
20536,13.046798662240237
20539,0.0864006242323531
20540,0.0777
20541,0.0782999999999999
20542,0.0912999999999999
20543,0.1118008454581203
20546,0.0579
20547,0.0617
20548,0.0692
20549,0.1022
20550,0.1205
20553,0.0763
20554,0.0846
20555,0.0802
20556,0.1483
20557,0.1853
20560,0.1507
20561,0.0704
20562,0.0365
20563,0.0947
20564,0.1255
20567,0.0485
20568,0.0352057733311464
20569,0.0328
20570,0.038
20571,0.0402051360674588
20574,0.7191000000000001
20575,0.5741941610628178
20576,0.5249
20577,0.6893
20578,0.7421948128273925
20581,0.0005
20582,0.0004000656060357
20583,0.0005
20584,0.0004
20585,0.0004000511051488
20588,0.0053
20589,0.0056
20590,0.0061
20591,0.0163
20592,0.0187
20595,0.002199867939252
20596,0.002399837530463
20597,0.0027
20598,0.0046001590264813
20599,0.006
20602,0.0085994837625307
20603,0.0060995870565935
20604,0.0068
20605,0.0104003595381317
20606,0.0116
20609,1.6549006543009783
20610,1.4685005821825077
20611,1.6413
20612,2.877599477978289
20613,4.1442000000000005
20616,9.999399723872984e-05
20617,9.999323043595996e-05
20618,0.0001
20619,0.0001000034570974
20620,0.0001
20623,0.0417
20624,0.0438
20625,0.0491
20626,0.0707
20627,0.0838
20630,0.1253
20631,0.1594
20632,0.1648
20633,0.3019
20634,0.42
20637,1.4859
20638,0.8062
20639,0.4869
20640,1.6682
20641,2.0843
20644,0.0042
20645,0.0054
20646,0.0057001692097607
20647,0.0094
20648,0.0121
20651,0.0663
20652,0.0544
20653,0.0561016653802766
20654,0.0832
20655,0.0993
20658,3.3209
20659,3.2285
20660,3.249396458469394
20661,5.4715
20662,6.814
20665,0.0528
20666,0.0505
20667,0.0575017069405687
20668,0.0678
20669,0.0789
20672,0.0676
20673,0.0711
20674,0.0832
20675,0.1197
20676,0.1444
20679,0.442124933731882
20680,0.3598999999999999
20681,0.3508259890354125
20682,0.4177999999999998
20683,0.4796999999999999
20686,0.1858104788224013
20687,0.1684999999999999
20688,0.1722127574455473
20689,0.1848999999999999
20690,0.1968
20693,1.1452645874457166
20694,0.9597
20695,0.8268612535190396
20696,0.9737
20697,1.0465000000000002
20700,0.9311
20701,0.7910633410565339
20702,0.7423999999999998
20703,0.8343
20704,0.9534
20707,0.9525
20708,0.8531604633920296
20709,0.9042
20710,0.9145
20711,1.0488
20714,0.6091
20715,0.5136761955514366
20716,0.4468999999999999
20717,0.5408999999999999
20718,0.6499999999999999
20721,0.5764736589600657
20722,0.4769999999999998
20723,0.4607999999999999
20724,0.6099716582260835
20725,0.6879999999999998
20728,0.0876959928721556
20729,0.0770999999999998
20730,0.0791999999999999
20731,0.145693230497607
20732,0.1631999999999998
20735,1.5243303481677783
20736,1.279
20737,1.0965999999999998
20738,1.3965351112763087
20739,1.6527000000000005
20742,0.2436828428611657
20743,0.2000999999999999
20744,0.1958836217707548
20745,0.1968999999999998
20746,0.2238999999999998
20749,0.6851517600675865
20750,0.6064999999999999
20751,0.6416463506395786
20752,0.6326999999999998
20753,0.7297999999999998
20756,0.4914653970712475
20757,0.4094999999999998
20758,0.3584700275896663
20759,0.4135999999999998
20760,0.4911999999999998
20763,0.5614999999999999
20764,0.4640999999999999
20765,0.4495214907248038
20766,0.464642682590721
20767,0.5481213135790947
20770,1.1122
20771,0.9834
20772,1.0868519602218396
20773,1.0718984657785944
20774,1.25744889562918
20777,0.7465999999999999
20778,0.6281999999999999
20779,0.5553265490533561
20780,0.6406588516306843
20781,0.7661297907917249
20784,5.5981000000000005
20785,5.2179
20786,5.3181
20787,7.8626
20788,8.9259
20791,11.790299999999998
20792,11.4701
20793,11.253699999999998
20794,15.7007
20795,17.7408
20798,7.3
20799,6.915699999999999
20800,6.984400000000001
20801,11.479500000000002
20802,12.8018
20805,3.0854
20806,2.9018
20807,2.9688
20808,3.7064
20809,4.1671
20812,7.1105
20813,6.7293
20814,6.8141
20815,8.744499999999999
20816,10.1994
20819,1.6464
20820,1.2229
20821,1.2442
20822,1.8323
20823,1.5158999999999998
20826,0.048
20827,0.075
20828,0.075
20829,0.0616
20830,0.0386
20833,0.0367999999999998
20834,0.0484999999999999
20835,0.0364097274184925
20836,0.0385999999999998
20837,0.030706548634812
20840,0.2484999999999997
20841,0.2711999999999996
20842,0.337890272581507
20843,0.4639999999999997
20844,0.4381934513651877
20847,1.9605
20848,1.9787999999999992
20849,1.7365
20850,1.3721
20851,1.5431999999999997
20854,2.4536
20855,2.3461999999999996
20856,2.8450999999999995
20857,2.5328999999999997
20858,2.4344
20861,0.4488999999999999
20862,0.3467999999999999
20863,0.3610999999999998
20864,0.3454999999999998
20865,0.3824999999999998
20868,0.2386999999999999
20869,0.1881999999999997
20870,0.1533999999999997
20871,0.1233999999999998
20872,0.1392999999999999
20875,0.5190999999999998
20876,0.9448
20877,1.0294
20878,1.1994999999999998
20879,1.4512
20882,0.484
20883,0.4301
20884,0.49
20885,0.6286
20886,0.5444
20889,0.0307891434614026
20890,0.0282908057179984
20891,0.0284999999999998
20892,0.0430999999999997
20893,0.0376875618607718
20896,0.2528108565385971
20897,0.279409194282001
20898,0.2767999999999998
20899,0.3233999999999999
20900,0.2653124381392278
20903,6.8187
20904,4.42489249743922
20905,4.62820749135536
20906,5.990392316109048
20907,6.895493494413711
20910,0.3904
20911,0.2806058657524508
20912,0.2878942455677478
20913,0.3400052397170552
20914,0.3480047185161079
20917,0.1008999999999999
20918,0.0783016368083281
20919,0.0868982630768921
20920,0.1586024441738966
20921,0.131801787070181
20924,15.7608
20925,11.9427
20926,14.5195
20927,19.857999999999997
20928,21.0653
20931,1.8533
20932,2.1557000000000004
20933,2.3399
20934,2.1441
20935,1.261
20938,0.4121141280126159
20939,0.3902999999999998
20940,0.3438117345893916
20941,0.4310097416540469
20942,0.2641934168888444
20945,2.504885871987384
20946,1.8892
20947,2.586088265410608
20948,3.9933902583459537
20949,3.7490065831111554
20952,14.9578
20953,9.963494361190548
20954,7.567204228433296
20955,7.3870999999999984
20956,7.3549960697033185
20959,73.8379
20960,66.21976252312601
20961,66.01643688893435
20962,92.5746
20963,80.84075680104309
20966,5.082399999999999
20967,4.122497666884933
20968,4.7475026528289295
20969,8.588199999999999
20970,5.89549684961739
20973,5.6530999999999985
20974,4.1767976361540295
20975,3.915902188143825
20976,4.1043
20977,3.035298378024539
20980,114.73239999999998
20981,91.76634806511328
20982,96.3011538115522
20983,92.0858
20984,89.06445240653855
20987,0.6829999999999997
20988,0.446099747531199
20989,0.411800230107415
20990,1.5071
20991,0.9448994950731018
20994,2.48
20995,2.1774
20996,2.5726
20997,3.11
20998,2.9008000000000003
21001,0.3104999999999998
21002,0.2531999999999998
21003,0.2717962923049638
21004,0.3423942096629629
21005,0.3395946186635395
21008,6.1928
21009,5.8289
21010,7.058803707695036
21011,5.570805790337037
21012,5.971005381336461
21015,52.735062532460915
21016,36.1904
21017,42.4294
21018,57.6793
21019,62.03383555836727
21022,25.502830240880712
21023,20.581099999999996
21024,23.725399999999997
21025,28.1196
21026,25.913873080299226
21029,6.094407226658383
21030,4.780799999999999
21031,5.9446
21032,10.750799999999998
21033,8.315891361333502
21036,1.0429
21037,0.8873
21038,0.9542
21039,1.4590999999999998
21040,1.4059
21043,0.0704
21044,0.1176
21045,0.108
21046,0.079
21047,0.043
21050,0.1782
21051,0.1673
21052,0.1918
21053,0.2329
21054,0.1941999999999999
21057,3.555413703656595
21058,3.291206739939342
21059,2.659699999999999
21060,2.3767999999999994
21061,2.1958966481666344
21064,41.59846033324469
21065,39.81058152660281
21066,50.8994
21067,51.8775
21068,58.39501086541074
21071,5.580121507502437
21072,4.87510998355563
21073,5.510299999999999
21074,5.352499999999999
21075,4.205293581007854
21078,0.2965011428064859
21079,0.1951003995388202
21080,0.1863999999999999
21081,0.2016999999999996
21082,0.1726997363898071
21085,0.6683025758434218
21086,0.5019010278243665
21087,0.5623999999999999
21088,0.3702999999999998
21089,0.3418994781220328
21092,0.1912007369463745
21093,0.157500322539027
21094,0.2058999999999998
21095,0.2152999999999998
21096,0.2024996909029296
21099,0.2282
21100,0.1968
21101,0.2253
21102,0.4952999999999999
21103,0.4514
21106,0.0348999999999998
21107,0.0320999999999996
21108,0.0302951920025388
21109,0.0400120937263792
21110,0.0313065922493679
21113,0.6936999999999995
21114,0.6578999999999999
21115,0.5998048079974609
21116,0.6216879062736205
21117,0.4435934077506317
21120,3.4053
21121,1.9095
21122,2.0055000000000005
21123,2.2482999999999995
21124,2.169559446499521
21127,2.2338
21128,1.4863
21129,1.5573
21130,1.6062
21131,1.387738024386902
21134,0.1166999999999998
21135,0.0747999999999997
21136,0.0839999999999997
21137,0.1305
21138,0.092302529113577
21141,0.0771
21142,0.0851
21143,0.1056
21144,0.1051
21145,0.0753
21148,0.0397999999999997
21149,0.0440667921686744
21150,0.0415240162037035
21151,0.0411161429693633
21152,0.0251999999999999
21155,0.0957999999999999
21156,0.0886332078313252
21157,0.1313759837962961
21158,0.2135838570306362
21159,0.2129999999999998
21162,0.5783999999999998
21163,0.5272
21164,0.5323638867220619
21165,0.5776141250122273
21166,0.5630150776647025
21169,0.9903999999999996
21170,0.8397
21171,1.1473221705952177
21172,1.4696359385698914
21173,1.211332439742903
21176,0.6824999999999999
21177,0.4991
21178,0.5827604680345936
21179,0.8421205932700772
21180,0.9641258194965184
21183,0.1272999999999998
21184,0.0941
21185,0.0681953739189416
21186,0.1234030177051744
21187,0.050701357793251
21190,0.5736999999999999
21191,0.5249
21192,0.6176581007291841
21193,1.0765263254426292
21194,0.9449253053026244
21197,1.7841
21198,1.5478999999999998
21199,1.8257
21200,2.1517
21201,2.0183
21204,0.0202999999999999
21205,0.0146905526992286
21206,0.0172088659793811
21207,0.0420139349701392
21208,0.0300886927122462
21211,0.1467999999999997
21212,0.1408094473007708
21213,0.1768911340206184
21214,0.2594860650298604
21215,0.2360113072877533
21218,1.2494104621999282
21219,0.7089999999999999
21220,0.8839999999999999
21221,1.4234999999999995
21222,1.6062999999999998
21225,0.1138918380508776
21226,0.0697999999999997
21227,0.0852999999999997
21228,0.1258999999999997
21229,0.1107999999999997
21232,0.0320976997491936
21233,0.0213999999999998
21234,0.0279999999999998
21235,0.0607999999999999
21236,0.0431999999999999
21239,1.7119999999999995
21240,1.6717999999999995
21241,1.9607
21242,2.9717
21243,3.1860999999999997
21246,29.467702143571117
21247,25.17989601815131
21248,45.517597742060175
21249,74.03
21250,89.65100000000001
21253,0.6454978564288869
21254,1.044203981848688
21255,1.0515022579398312
21256,1.1298999999999997
21257,0.6040999999999996
21260,0.3821999999999997
21261,0.5168999999999999
21262,0.4116999999999999
21263,0.5044999999999997
21264,0.32059407218401
21267,2.641
21268,2.9878
21269,3.8060000000000014
21270,6.7578
21271,5.087705927815991
21274,9.857491613393387
21275,10.569200000000002
21276,9.288992328339472
21277,10.4278075285702
21278,10.674692225544916
21281,16.98898554602488
21282,16.6353
21283,21.00438265274773
21284,27.630419948350188
21285,34.5247748553583
21288,7.633093505878069
21289,7.5291
21290,9.41689222270858
21291,11.730608469154143
21292,10.39049243252967
21295,1.369498834850849
21296,1.0973
21297,1.1536990471746418
21298,1.6012011560201196
21299,1.585298845415455
21302,70.16014030880069
21303,59.6615
21304,70.77304154944582
21305,68.35854935286122
21306,62.85035422563523
21309,11.52929019105213
21310,7.532
21311,9.444892199583752
21312,18.761213545044136
21313,17.27908741551643
21316,2.8958
21317,2.5099
21318,3.0923
21319,3.6450999999999993
21320,3.4777
21323,0.2638
21324,0.2038837322482844
21325,0.200284952295094
21326,0.2582999999999999
21327,0.3035782925782924
21330,0.9407
21331,1.0494162677517154
21332,1.1307150477049055
21333,1.0681999999999998
21334,1.094921707421707
21337,7.006929263663713
21338,4.533667955751416
21339,5.1401
21340,7.446366487789632
21341,8.025
21344,2.1324784722082013
