,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
11615,Amplifier/Comparator,Wireless Communications,Media Tablets,56.0,163007.011,798162.05,53459.385,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,3.34198989642475
11616,Amplifier/Comparator,Wireless Communications,Media Tablets,71.0,212172.612,1019653.858,68900.205,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,5.103300000000001
11617,Amplifier/Comparator,Wireless Communications,Media Tablets,76.0,242620.053,1148735.868,76056.075,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,5.246208381903703
11620,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,614.146,1336573.653,59559.026,40870.402,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,15.3385
11621,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,854.925,1263610.429,72744.33,62203.546,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,20.8024
11622,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,849.81,1368492.046,73680.28,60297.26,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,24.1425
11623,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,905.881,1733267.025,87144.25,64026.526,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,20.697728849822795
11624,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,720.983,1969197.965,74227.89,46551.218,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,13.426352463494023
11630,Analog Application Specific IC,Computer Peripherals & Storage,Other Storage,513.194,1733267.025,87144.25,11803.88,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,8.392471150177206
11631,Analog Application Specific IC,Computer Peripherals & Storage,Other Storage,657.433,1969197.965,74227.89,14848.66,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,12.165447536505976
11634,Analog Application Specific IC,Computer Platforms,Data Center Servers,381.35,1336573.653,66738.632,18790.296,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,42.90857482784879
11635,Analog Application Specific IC,Computer Platforms,Data Center Servers,170.967,1263610.429,70347.31300000001,10309.44,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,18.082687286359413
11636,Analog Application Specific IC,Computer Platforms,Data Center Servers,216.0,1368492.046,75961.04,12408.0,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,20.982
11637,Analog Application Specific IC,Computer Platforms,Data Center Servers,298.225,1733267.025,106413.934,18965.4,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,21.1087
11638,Analog Application Specific IC,Computer Platforms,Data Center Servers,392.0,1969197.965,104825.166,21696.0,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,27.073200000000003
11641,Analog Application Specific IC,Computer Platforms,Desktop PCs,68.503,1336573.653,66738.632,3161.004,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,7.887095373065683
11642,Analog Application Specific IC,Computer Platforms,Desktop PCs,78.952,1263610.429,70347.31300000001,4380.86,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,9.05729363196553
11643,Analog Application Specific IC,Computer Platforms,Desktop PCs,66.0,1368492.046,75961.04,3454.0660000000003,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,8.505199999999999
11644,Analog Application Specific IC,Computer Platforms,Desktop PCs,103.826,1733267.025,106413.934,4880.216,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,11.4426
11645,Analog Application Specific IC,Computer Platforms,Desktop PCs,95.001,1969197.965,104825.166,4092.044,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,7.307799999999999
11648,Analog Application Specific IC,Computer Platforms,Notebook PCs,277.002,1336573.653,66738.632,16116.022,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,45.64827322061521
11649,Analog Application Specific IC,Computer Platforms,Notebook PCs,251.769,1263610.429,70347.31300000001,18409.378,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,41.89207054637289
11650,Analog Application Specific IC,Computer Platforms,Notebook PCs,373.0,1368492.046,75961.04,25870.078,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,60.78489999999999
11651,Analog Application Specific IC,Computer Platforms,Notebook PCs,643.944,1733267.025,106413.934,43886.544,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,103.1105
11652,Analog Application Specific IC,Computer Platforms,Notebook PCs,862.0,1969197.965,104825.166,46202.026,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,100.6769
11655,Analog Application Specific IC,Computer Platforms,Other Computer Products,442.221,1336573.653,66738.632,23213.44,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,2.073898783355215
11656,Analog Application Specific IC,Computer Platforms,Other Computer Products,525.1310000000001,1263610.429,70347.31300000001,30753.28,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,2.3159983716595645
11657,Analog Application Specific IC,Computer Platforms,Other Computer Products,487.028,1368492.046,75961.04,27808.896,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,2.2433
11658,Analog Application Specific IC,Computer Platforms,Other Computer Products,549.956,1733267.025,106413.934,28766.624,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,3.3279
11659,Analog Application Specific IC,Computer Platforms,Other Computer Products,477.378,1969197.965,104825.166,24780.096,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,3.0790000000000006
11662,Analog Application Specific IC,Computer Platforms,Tablet PCs,242.858,1336573.653,66738.632,5457.87,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,71.94265779511511
11663,Analog Application Specific IC,Computer Platforms,Tablet PCs,256.415,1263610.429,70347.31300000001,6494.355,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,70.88255016364258
11664,Analog Application Specific IC,Computer Platforms,Tablet PCs,263.0,1368492.046,75961.04,6420.0,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,59.7246
11665,Analog Application Specific IC,Computer Platforms,Tablet PCs,465.01,1733267.025,106413.934,9915.15,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,105.2166
11666,Analog Application Specific IC,Computer Platforms,Tablet PCs,381.0,1969197.965,104825.166,8055.0,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,57.72249999999999
11669,Analog Application Specific IC,Wireless Communications,Handset,10275.96,1336573.653,746450.838,440629.184,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,308.4781645552092
11670,Analog Application Specific IC,Wireless Communications,Handset,9592.886,1263610.429,696220.217,400114.176,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,233.1273
11671,Analog Application Specific IC,Wireless Communications,Handset,11121.507,1368492.046,798162.05,455903.52,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,272.5963392705914
11672,Analog Application Specific IC,Wireless Communications,Handset,15036.143,1733267.025,1019653.858,606699.008,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,454.6443650180584
11673,Analog Application Specific IC,Wireless Communications,Handset,17957.628,1969197.965,1148735.868,721530.528,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,515.8842318392251
11676,Analog Application Specific IC,Wireless Communications,Media Tablets,2437.841,1336573.653,746450.838,42269.41499999999,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,169.37353544479083
11677,Analog Application Specific IC,Wireless Communications,Media Tablets,2087.633,1263610.429,696220.217,35696.865,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,139.9848
11678,Analog Application Specific IC,Wireless Communications,Media Tablets,3141.959,1368492.046,798162.05,53459.385,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,176.27406072940855
11679,Analog Application Specific IC,Wireless Communications,Media Tablets,3987.346,1733267.025,1019653.858,68900.205,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,244.6142349819416
11680,Analog Application Specific IC,Wireless Communications,Media Tablets,4425.405,1969197.965,1148735.868,76056.075,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,240.979568160775
11683,Data Converters,Computer Peripherals & Storage,Other Peripherals,21.564,167391.241,59559.026,40870.402,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,0.5831999999999999
11684,Data Converters,Computer Peripherals & Storage,Other Peripherals,42.135,156523.044,72744.33,62203.546,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,1.1347
11685,Data Converters,Computer Peripherals & Storage,Other Peripherals,35.0,154996.351,73680.28,60297.26,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,1.1142
11686,Data Converters,Computer Peripherals & Storage,Other Peripherals,24.0,213571.909,87144.25,64026.526,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,0.761
11687,Data Converters,Computer Peripherals & Storage,Other Peripherals,17.0,241131.863,74227.89,46551.218,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,0.4582999999999999
11693,Data Converters,Computer Peripherals & Storage,Other Storage,3.0,213571.909,87144.25,11803.88,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,0.0726999999999999
11694,Data Converters,Computer Peripherals & Storage,Other Storage,4.0,241131.863,74227.89,14848.66,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,0.1217
11697,Data Converters,Computer Platforms,Data Center Servers,7.917,167391.241,66738.632,18790.296,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,0.9671907469768866
11698,Data Converters,Computer Platforms,Data Center Servers,3.587,156523.044,70347.31300000001,10309.44,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,0.4092999999999999
11699,Data Converters,Computer Platforms,Data Center Servers,4.0,154996.351,75961.04,12408.0,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,0.3803036224567552
11700,Data Converters,Computer Platforms,Data Center Servers,4.0,213571.909,106413.934,18965.4,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,0.3923
11701,Data Converters,Computer Platforms,Data Center Servers,4.0,241131.863,104825.166,21696.0,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,0.4355999999999999
11704,Data Converters,Computer Platforms,Notebook PCs,18.108,167391.241,66738.632,16116.022,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,3.246968936552885
11705,Data Converters,Computer Platforms,Notebook PCs,20.654,156523.044,70347.31300000001,18409.378,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,3.708800000000001
11706,Data Converters,Computer Platforms,Notebook PCs,25.001,154996.351,75961.04,25870.078,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,4.507742937018974
11707,Data Converters,Computer Platforms,Notebook PCs,28.0,213571.909,106413.934,43886.544,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,6.015200000000001
11708,Data Converters,Computer Platforms,Notebook PCs,31.0,241131.863,104825.166,46202.026,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,5.213
11711,Data Converters,Computer Platforms,Other Computer Products,35.839,167391.241,66738.632,23213.44,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,0.1820982578830552
11712,Data Converters,Computer Platforms,Other Computer Products,49.341,156523.044,70347.31300000001,30753.28,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,0.2448999999999999
11713,Data Converters,Computer Platforms,Other Computer Products,39.0,154996.351,75961.04,27808.896,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,0.2021019250552463
11714,Data Converters,Computer Platforms,Other Computer Products,25.001,213571.909,106413.934,28766.624,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,0.1952999999999999
11715,Data Converters,Computer Platforms,Other Computer Products,21.0,241131.863,104825.166,24780.096,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,0.2028999999999999
11718,Data Converters,Computer Platforms,Tablet PCs,18.766,167391.241,66738.632,5457.87,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,6.056442058587172
11719,Data Converters,Computer Platforms,Tablet PCs,24.707,156523.044,70347.31300000001,6494.355,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,7.3923
11720,Data Converters,Computer Platforms,Tablet PCs,22.0,154996.351,75961.04,6420.0,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,5.408351515469024
11721,Data Converters,Computer Platforms,Tablet PCs,17.0,213571.909,106413.934,9915.15,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,5.272100000000001
11722,Data Converters,Computer Platforms,Tablet PCs,15.0,241131.863,104825.166,8055.0,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,3.293
11725,Data Converters,Wireless Communications,Handset,610.149,167391.241,746450.838,440629.184,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,19.919816922185056
11726,Data Converters,Wireless Communications,Handset,462.00000000000006,156523.044,696220.217,400114.176,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,12.3007
11727,Data Converters,Wireless Communications,Handset,473.105,154996.351,798162.05,455903.52,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,12.8848
11728,Data Converters,Wireless Communications,Handset,472.501,213571.909,1019653.858,606699.008,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,17.7218
11729,Data Converters,Wireless Communications,Handset,576.284,241131.863,1148735.868,721530.528,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,18.0417
11732,Data Converters,Wireless Communications,Media Tablets,53.566,167391.241,746450.838,42269.41499999999,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,4.057483077814942
11733,Data Converters,Wireless Communications,Media Tablets,36.927,156523.044,696220.217,35696.865,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,2.6808
11734,Data Converters,Wireless Communications,Media Tablets,49.0,154996.351,798162.05,53459.385,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,3.065
11735,Data Converters,Wireless Communications,Media Tablets,53.0,213571.909,1019653.858,68900.205,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,4.0068
11736,Data Converters,Wireless Communications,Media Tablets,60.0,241131.863,1148735.868,76056.075,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,3.5065000000000004
11739,Interface,Computer Peripherals & Storage,Other Peripherals,25.929,155621.654,59559.026,40870.402,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,0.6377
11740,Interface,Computer Peripherals & Storage,Other Peripherals,30.935,148452.552,72744.33,62203.546,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,0.8210999999999999
11741,Interface,Computer Peripherals & Storage,Other Peripherals,34.0,158114.629,73680.28,60297.26,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,1.0903
11742,Interface,Computer Peripherals & Storage,Other Peripherals,33.0,194289.837,87144.25,64026.526,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,1.0146
11743,Interface,Computer Peripherals & Storage,Other Peripherals,28.0,217039.34,74227.89,46551.218,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,0.8021
11746,Interface,Computer Platforms,Data Center Servers,22.529,155621.654,66738.632,18790.296,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,2.5146640834106977
11747,Interface,Computer Platforms,Data Center Servers,12.116,148452.552,70347.31300000001,10309.44,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,1.3667999999999998
11748,Interface,Computer Platforms,Data Center Servers,16.0,158114.629,75961.04,12408.0,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,1.729878321240147
11749,Interface,Computer Platforms,Data Center Servers,26.0,194289.837,106413.934,18965.4,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,2.428119902459017
11750,Interface,Computer Platforms,Data Center Servers,32.0,217039.34,104825.166,21696.0,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,3.3762
11753,Interface,Computer Platforms,Desktop PCs,6.736,155621.654,66738.632,3161.004,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,0.7621891137613368
11754,Interface,Computer Platforms,Desktop PCs,8.33,148452.552,70347.31300000001,4380.86,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,1.0226999999999995
11755,Interface,Computer Platforms,Desktop PCs,7.001,158114.629,75961.04,3454.0660000000003,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,1.0277871198165345
11756,Interface,Computer Platforms,Desktop PCs,7.001,194289.837,106413.934,4880.216,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,1.0907089401639345
11757,Interface,Computer Platforms,Desktop PCs,6.0,217039.34,104825.166,4092.044,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,0.6974
11760,Interface,Computer Platforms,Notebook PCs,10.834,155621.654,66738.632,16116.022,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,1.7462750582018138
11761,Interface,Computer Platforms,Notebook PCs,11.04,148452.552,70347.31300000001,18409.378,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,1.9668
11762,Interface,Computer Platforms,Notebook PCs,17.0,158114.629,75961.04,25870.078,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,3.086061325613745
11763,Interface,Computer Platforms,Notebook PCs,26.0,194289.837,106413.934,43886.544,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,5.513945195901639
11764,Interface,Computer Platforms,Notebook PCs,32.0,217039.34,104825.166,46202.026,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,5.7199
11767,Interface,Computer Platforms,Other Computer Products,15.98,155621.654,66738.632,23213.44,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,0.0738989445118901
11768,Interface,Computer Platforms,Other Computer Products,20.443,148452.552,70347.31300000001,30753.28,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,0.1004999999999999
11769,Interface,Computer Platforms,Other Computer Products,21.0,158114.629,75961.04,27808.896,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,0.1082986428061204
11770,Interface,Computer Platforms,Other Computer Products,19.0,194289.837,106413.934,28766.624,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,0.1549012696721311
11771,Interface,Computer Platforms,Other Computer Products,14.0,217039.34,104825.166,24780.096,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,0.1453999999999999
11774,Interface,Computer Platforms,Tablet PCs,6.491,155621.654,66738.632,5457.87,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,1.9043728001142612
11775,Interface,Computer Platforms,Tablet PCs,7.797,148452.552,70347.31300000001,6494.355,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,2.3092
11776,Interface,Computer Platforms,Tablet PCs,8.0,158114.629,75961.04,6420.0,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,2.027574590523453
11777,Interface,Computer Platforms,Tablet PCs,10.0,194289.837,106413.934,9915.15,58681.93,46749.87,43456.49,70554.6,55691.6,51847.3,4128.3,2611.3,2116.2,3.0124246918032784
11778,Interface,Computer Platforms,Tablet PCs,8.0,217039.34,104825.166,8055.0,54783.54,58681.93,46749.87,66005.5,70554.6,55691.6,3825.2,4128.3,2611.3,1.7609
11781,Interface,Wireless Communications,Handset,246.318,155621.654,746450.838,440629.184,42946.57,38193.67,36334.13,49966.0,44290.3,42588.8,2025.3,723.3,49966.0,7.308982072675006
11782,Interface,Wireless Communications,Handset,173.19299999999998,148452.552,696220.217,400114.176,43456.49,42946.57,38193.67,51847.3,49966.0,44290.3,2116.2,2025.3,723.3,4.567218849721048
11783,Interface,Wireless Communications,Handset,207.003,158114.629,798162.05,455903.52,46749.87,43456.49,42946.57,55691.6,51847.3,49966.0,2611.3,2116.2,2025.3,5.6794
