,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
3602,Interface,Industrial,Other Industrial,235.001,53667.156,272578.716,50064.362,11453.0,9976.0,9822.0,19846.0,17231.0,16795.0,4653.0,3767.0,3683.0,1.2109023130540757
3605,Interface,Industrial,Power & Energy,523.576,40841.875,202444.977,30580.5,10170.0,9127.0,8188.0,17739.0,15864.0,14401.0,3643.0,3336.0,3086.0,23.136029697594005
3606,Interface,Industrial,Power & Energy,536.513,38870.652,190906.584,29212.575,10563.0,10170.0,9127.0,18376.0,17739.0,15864.0,3686.0,3643.0,3336.0,29.34367316730167
3607,Interface,Industrial,Power & Energy,569.0,40817.136,197047.823,30071.265,9822.0,10563.0,10170.0,16795.0,18376.0,17739.0,3683.0,3686.0,3643.0,30.16677315977106
3608,Interface,Industrial,Power & Energy,659.0,49761.951,245502.837,34823.31,9976.0,9822.0,10563.0,17231.0,16795.0,18376.0,3767.0,3683.0,3686.0,34.72075030061978
3609,Interface,Industrial,Power & Energy,711.0,53667.156,272578.716,37885.575,11453.0,9976.0,9822.0,19846.0,17231.0,16795.0,4653.0,3767.0,3683.0,38.17927292968385
3612,Voltage Regulator/Reference,Consumer,Appliance,0.0,101291.063,0.0,0.0,10170.0,9127.0,8188.0,17739.0,15864.0,14401.0,3643.0,3336.0,3086.0,0.2738
3613,Voltage Regulator/Reference,Consumer,Appliance,0.0,99479.515,0.0,0.0,10563.0,10170.0,9127.0,18376.0,17739.0,15864.0,3686.0,3643.0,3336.0,0.3423
3614,Voltage Regulator/Reference,Consumer,Appliance,0.0,103400.887,0.0,0.0,9822.0,10563.0,10170.0,16795.0,18376.0,17739.0,3683.0,3686.0,3643.0,0.3427
3615,Voltage Regulator/Reference,Consumer,Appliance,0.0,128025.114,0.0,0.0,9976.0,9822.0,10563.0,17231.0,16795.0,18376.0,3767.0,3683.0,3686.0,0.4558999999999999
3616,Voltage Regulator/Reference,Consumer,Appliance,0.0,138115.036,0.0,0.0,11453.0,9976.0,9822.0,19846.0,17231.0,16795.0,4653.0,3767.0,3683.0,0.5416
3619,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,609.181,101291.063,202444.977,52627.04,10170.0,9127.0,8188.0,17739.0,15864.0,14401.0,3643.0,3336.0,3086.0,14.30936383862448
3620,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,556.144,99479.515,190906.584,48480.544,10563.0,10170.0,9127.0,18376.0,17739.0,15864.0,3686.0,3643.0,3336.0,15.983267867273804
3621,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,650.098,103400.887,197047.823,54473.792,9822.0,10563.0,10170.0,16795.0,18376.0,17739.0,3683.0,3686.0,3643.0,15.997732353815568
3622,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,890.853,128025.114,245502.837,72134.75200000001,9976.0,9822.0,10563.0,17231.0,16795.0,18376.0,3767.0,3683.0,3686.0,19.7262
3623,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,985.278,138115.036,272578.716,80606.75200000001,11453.0,9976.0,9822.0,19846.0,17231.0,16795.0,4653.0,3767.0,3683.0,25.1708
3626,Voltage Regulator/Reference,Industrial,Other Industrial,385.091,101291.063,202444.977,37981.129,10170.0,9127.0,8188.0,17739.0,15864.0,14401.0,3643.0,3336.0,3086.0,1.422006344022699
3627,Voltage Regulator/Reference,Industrial,Other Industrial,380.097,99479.515,190906.584,37117.218,10563.0,10170.0,9127.0,18376.0,17739.0,15864.0,3686.0,3643.0,3336.0,1.4231971388076354
3628,Voltage Regulator/Reference,Industrial,Other Industrial,396.664,103400.887,197047.823,38652.791,9822.0,10563.0,10170.0,16795.0,18376.0,17739.0,3683.0,3686.0,3643.0,1.5902032160271486
3629,Voltage Regulator/Reference,Industrial,Other Industrial,434.796,128025.114,245502.837,46251.69,9976.0,9822.0,10563.0,17231.0,16795.0,18376.0,3767.0,3683.0,3686.0,1.8374
3630,Voltage Regulator/Reference,Industrial,Other Industrial,469.287,138115.036,272578.716,50064.362,11453.0,9976.0,9822.0,19846.0,17231.0,16795.0,4653.0,3767.0,3683.0,2.0864
3633,Voltage Regulator/Reference,Industrial,Power & Energy,658.502,101291.063,202444.977,30580.5,10170.0,9127.0,8188.0,17739.0,15864.0,14401.0,3643.0,3336.0,3086.0,29.098429817352823
3634,Voltage Regulator/Reference,Industrial,Power & Energy,591.217,99479.515,190906.584,29212.575,10563.0,10170.0,9127.0,18376.0,17739.0,15864.0,3686.0,3643.0,3336.0,32.33493499391856
3635,Voltage Regulator/Reference,Industrial,Power & Energy,601.386,103400.887,197047.823,30071.265,9822.0,10563.0,10170.0,16795.0,18376.0,17739.0,3683.0,3686.0,3643.0,31.85826443015728
3636,Voltage Regulator/Reference,Industrial,Power & Energy,709.292,128025.114,245502.837,34823.31,9976.0,9822.0,10563.0,17231.0,16795.0,18376.0,3767.0,3683.0,3686.0,37.3443
3637,Voltage Regulator/Reference,Industrial,Power & Energy,776.931,138115.036,272578.716,37885.575,11453.0,9976.0,9822.0,19846.0,17231.0,16795.0,4653.0,3767.0,3683.0,42.16929999999999
3640,Amplifier/Comparator,Industrial,Manufacturing Equipment,63.254,33009.633,202444.977,52627.04,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,7.005270807516198
3641,Amplifier/Comparator,Industrial,Manufacturing Equipment,58.716,31492.062,190906.584,48480.544,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,7.660473885030863
3642,Amplifier/Comparator,Industrial,Manufacturing Equipment,61.471,30177.791,197047.823,54473.792,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,8.0772
3643,Amplifier/Comparator,Industrial,Manufacturing Equipment,84.752,39871.494,245502.837,72134.75200000001,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,12.159876679278597
3644,Amplifier/Comparator,Industrial,Manufacturing Equipment,88.482,44223.186,272578.716,80606.75200000001,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,13.933877756882092
3647,Amplifier/Comparator,Industrial,Test & Measurement,378.575,33009.633,202444.977,50486.738,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,2.888129192483802
3648,Amplifier/Comparator,Industrial,Test & Measurement,354.101,31492.062,190906.584,47319.213,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,2.707626114969136
3649,Amplifier/Comparator,Industrial,Test & Measurement,349.786,30177.791,197047.823,47360.161,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,2.5584
3650,Amplifier/Comparator,Industrial,Test & Measurement,466.615,39871.494,245502.837,60052.591,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,3.698223320721403
3651,Amplifier/Comparator,Industrial,Test & Measurement,519.7629999999999,44223.186,272578.716,67103.535,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,3.985922243117909
3654,Analog Application Specific IC,Industrial,Manufacturing Equipment,599.933,309095.924,202444.977,52627.04,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,14.196990236445687
3655,Analog Application Specific IC,Industrial,Manufacturing Equipment,555.5809999999999,299683.612,190906.584,48480.544,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,15.2997
3656,Analog Application Specific IC,Industrial,Manufacturing Equipment,625.4159999999999,328933.757,197047.823,54473.792,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,15.881908009892904
3657,Analog Application Specific IC,Industrial,Manufacturing Equipment,775.2570000000001,392841.063,245502.837,72134.75200000001,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,22.99040820323417
3658,Analog Application Specific IC,Industrial,Manufacturing Equipment,907.534,421467.305,272578.716,80606.75200000001,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,29.197807816288645
3661,Analog Application Specific IC,Industrial,Test & Measurement,281.866,309095.924,202444.977,50486.738,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,1.5361097635543126
3662,Analog Application Specific IC,Industrial,Test & Measurement,263.081,299683.612,190906.584,47319.213,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,1.4491999999999998
3663,Analog Application Specific IC,Industrial,Test & Measurement,265.953,328933.757,197047.823,47360.161,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,1.382891990107096
3664,Analog Application Specific IC,Industrial,Test & Measurement,313.467,392841.063,245502.837,60052.591,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,2.0544917967658214
3665,Analog Application Specific IC,Industrial,Test & Measurement,360.393,421467.305,272578.716,67103.535,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,2.475692183711355
3668,Data Converters,Industrial,Manufacturing Equipment,12.159,37411.156,202444.977,52627.04,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,8.854430273488253
3669,Data Converters,Industrial,Manufacturing Equipment,11.241,35659.038,190906.584,48480.544,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,9.729572945719
3670,Data Converters,Industrial,Manufacturing Equipment,11.319,34241.622,197047.823,54473.792,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,10.0994
3671,Data Converters,Industrial,Manufacturing Equipment,30.351,46699.434,245502.837,72134.75200000001,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,17.6857
3672,Data Converters,Industrial,Manufacturing Equipment,30.668,51527.941,272578.716,80606.75200000001,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,22.239677940156025
3675,Data Converters,Industrial,Test & Measurement,504.693,37411.156,202444.977,50486.738,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,3.844369726511745
3676,Data Converters,Industrial,Test & Measurement,472.167,35659.038,190906.584,47319.213,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,3.6085270542810015
3677,Data Converters,Industrial,Test & Measurement,463.738,34241.622,197047.823,47360.161,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,3.3934
3678,Data Converters,Industrial,Test & Measurement,637.014,46699.434,245502.837,60052.591,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,5.3044
3679,Data Converters,Industrial,Test & Measurement,712.337,51527.941,272578.716,67103.535,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,6.294622059843977
3682,Interface,Industrial,Manufacturing Equipment,360.068,40841.875,202444.977,52627.04,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,5.3089
3683,Interface,Industrial,Manufacturing Equipment,333.33500000000004,38870.652,190906.584,48480.544,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,5.81
3684,Interface,Industrial,Manufacturing Equipment,354.00199999999995,40817.136,197047.823,54473.792,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,6.461214651608216
3685,Interface,Industrial,Manufacturing Equipment,472.9980000000001,49761.951,245502.837,72134.75200000001,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,7.0791
3686,Interface,Industrial,Manufacturing Equipment,506.999,53667.156,272578.716,80606.75200000001,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,9.0105
3689,Interface,Industrial,Test & Measurement,261.647,40841.875,202444.977,50486.738,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,1.2396
3690,Interface,Industrial,Test & Measurement,246.299,38870.652,190906.584,47319.213,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,1.1553
3691,Interface,Industrial,Test & Measurement,252.001,40817.136,197047.823,47360.161,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,1.1091853483917835
3692,Interface,Industrial,Test & Measurement,307.0,49761.951,245502.837,60052.591,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,1.5708
3693,Interface,Industrial,Test & Measurement,340.002,53667.156,272578.716,67103.535,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,1.871
3696,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,609.181,101291.063,202444.977,52627.04,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,8.538281932636023
3697,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,556.144,99479.515,190906.584,48480.544,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,9.395699999999998
3698,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,650.098,103400.887,197047.823,54473.792,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,10.205514411271388
3699,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,890.853,128025.114,245502.837,72134.75200000001,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,13.196384432543796
3700,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,985.278,138115.036,272578.716,80606.75200000001,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,17.499314291731565
3703,Voltage Regulator/Reference,Industrial,Test & Measurement,314.141,101291.063,202444.977,50486.738,689.23,644.34,642.45,2635.9,2410.7,2299.4,458.4,371.8,335.3,1.8828180673639767
3704,Voltage Regulator/Reference,Industrial,Test & Measurement,296.049,99479.515,190906.584,47319.213,768.96,689.23,644.34,2848.8,2635.9,2410.7,481.3,458.4,371.8,1.7722
3705,Voltage Regulator/Reference,Industrial,Test & Measurement,301.63100000000003,103400.887,197047.823,47360.161,740.67,768.96,689.23,2764.2,2848.8,2635.9,483.6,481.3,458.4,1.7183855887286144
3706,Voltage Regulator/Reference,Industrial,Test & Measurement,346.683,128025.114,245502.837,60052.591,841.52,740.67,768.96,483.6,2764.2,2848.8,575.4,483.6,481.3,2.4331155674562046
3707,Voltage Regulator/Reference,Industrial,Test & Measurement,381.42,138115.036,272578.716,67103.535,994.27,841.52,740.67,3592.5,483.6,2764.2,634.8,575.4,483.6,2.917985708268437
3710,Amplifier/Comparator,Wired Communications,Carrier,0.0,33009.633,32585.047,0.0,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,2.3366498314618807
3711,Amplifier/Comparator,Wired Communications,Carrier,0.0,31492.062,30187.851,0.0,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,3.0673472148130303
3712,Amplifier/Comparator,Wired Communications,Carrier,0.0,30177.791,33360.029,0.0,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,4.0815
3713,Amplifier/Comparator,Wired Communications,Carrier,0.0,39871.494,36952.978,0.0,11969.91,12576.1,12951.18,20827.2,20834.0,20370.2,3255.9,3048.5,2355.7,5.057952443361501
3714,Amplifier/Comparator,Wired Communications,Carrier,0.0,44223.186,42307.963,0.0,14409.99,11969.91,12576.1,24344.4,20827.2,20834.0,3196.6,3255.9,3048.5,5.3803
3717,Amplifier/Comparator,Wired Communications,DC Network & Threat Mitigation,19.024,33009.633,32585.047,6969.072,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,0.4914894475814242
3718,Amplifier/Comparator,Wired Communications,DC Network & Threat Mitigation,17.332,31492.062,30187.851,6118.937,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,0.4139928757033949
3719,Amplifier/Comparator,Wired Communications,DC Network & Threat Mitigation,18.0,30177.791,33360.029,7230.871999999999,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,0.42
3720,Amplifier/Comparator,Wired Communications,DC Network & Threat Mitigation,21.0,39871.494,36952.978,7900.782999999999,11969.91,12576.1,12951.18,20827.2,20834.0,20370.2,3255.9,3048.5,2355.7,0.6086063103323136
3721,Amplifier/Comparator,Wired Communications,DC Network & Threat Mitigation,22.0,44223.186,42307.963,9698.458,14409.99,11969.91,12576.1,24344.4,20827.2,20834.0,3196.6,3255.9,3048.5,0.7296
3724,Amplifier/Comparator,Wired Communications,Enterprise/SOHO,15.479,33009.633,32585.047,10822.728,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,0.6349863666616569
3725,Amplifier/Comparator,Wired Communications,Enterprise/SOHO,10.899,31492.062,30187.851,7627.347,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,0.6689884875496894
3726,Amplifier/Comparator,Wired Communications,Enterprise/SOHO,10.0,30177.791,33360.029,7252.476,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,0.7339
3727,Amplifier/Comparator,Wired Communications,Enterprise/SOHO,13.0,39871.494,36952.978,8783.418,11969.91,12576.1,12951.18,20827.2,20834.0,20370.2,3255.9,3048.5,2355.7,1.0096104681424647
3728,Amplifier/Comparator,Wired Communications,Enterprise/SOHO,17.001,44223.186,42307.963,11856.789,14409.99,11969.91,12576.1,24344.4,20827.2,20834.0,3196.6,3255.9,3048.5,1.0926
3731,Amplifier/Comparator,Wired Communications,Other Wired,27.88,33009.633,32585.047,14793.247,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,1.1944743542950382
3732,Amplifier/Comparator,Wired Communications,Other Wired,34.971,31492.062,30187.851,16441.567,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,1.6606714219338854
3733,Amplifier/Comparator,Wired Communications,Other Wired,33.999,30177.791,33360.029,18876.681,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,1.7846000000000002
3734,Amplifier/Comparator,Wired Communications,Other Wired,46.001,39871.494,36952.978,20268.777,11969.91,12576.1,12951.18,20827.2,20834.0,20370.2,3255.9,3048.5,2355.7,2.96843077816372
3735,Amplifier/Comparator,Wired Communications,Other Wired,42.001,44223.186,42307.963,20752.716,14409.99,11969.91,12576.1,24344.4,20827.2,20834.0,3196.6,3255.9,3048.5,3.0347000000000004
3738,Amplifier/Comparator,Wireless Communications,Infrastructure,27.409,33009.633,193778.283,56293.8,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,3.8536000000000006
3739,Amplifier/Comparator,Wireless Communications,Infrastructure,28.075,31492.062,185735.677,61825.24999999999,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,3.522560488149586
3740,Amplifier/Comparator,Wireless Communications,Infrastructure,30.0,30177.791,212485.648,73625.125,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,4.229000000000001
3741,Amplifier/Comparator,Wireless Communications,Infrastructure,32.0,39871.494,255121.403,85575.02500000001,11969.91,12576.1,12951.18,20827.2,20834.0,20370.2,3255.9,3048.5,2355.7,4.49836418784979
3742,Amplifier/Comparator,Wireless Communications,Infrastructure,35.002,44223.186,263200.273,93475.125,14409.99,11969.91,12576.1,24344.4,20827.2,20834.0,3196.6,3255.9,3048.5,5.119200000000001
3745,Amplifier/Comparator,Wireless Communications,Other Wireless,63.745,33009.633,193778.283,105994.971,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,6.0695
3746,Amplifier/Comparator,Wireless Communications,Other Wireless,59.257,31492.062,185735.677,99451.954,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,5.392639511850414
3747,Amplifier/Comparator,Wireless Communications,Other Wireless,55.001,30177.791,212485.648,104836.024,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,6.536800000000001
3748,Amplifier/Comparator,Wireless Communications,Other Wireless,61.0,39871.494,255121.403,125907.267,11969.91,12576.1,12951.18,20827.2,20834.0,20370.2,3255.9,3048.5,2355.7,8.062635812150209
3749,Amplifier/Comparator,Wireless Communications,Other Wireless,59.0,44223.186,263200.273,122225.289,14409.99,11969.91,12576.1,24344.4,20827.2,20834.0,3196.6,3255.9,3048.5,7.9192
3752,Analog Application Specific IC,Wired Communications,Carrier,0.0,309095.924,32585.047,0.0,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,3.8289
3753,Analog Application Specific IC,Wired Communications,Carrier,0.0,299683.612,30187.851,0.0,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,3.9589
3754,Analog Application Specific IC,Wired Communications,Carrier,0.0,328933.757,33360.029,0.0,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,5.8163
3755,Analog Application Specific IC,Wired Communications,Carrier,0.0,392841.063,36952.978,0.0,11969.91,12576.1,12951.18,20827.2,20834.0,20370.2,3255.9,3048.5,2355.7,7.209309769850916
3756,Analog Application Specific IC,Wired Communications,Carrier,0.0,421467.305,42307.963,0.0,14409.99,11969.91,12576.1,24344.4,20827.2,20834.0,3196.6,3255.9,3048.5,8.991499999999998
3759,Analog Application Specific IC,Wired Communications,DC Network & Threat Mitigation,232.57,309095.924,32585.047,6969.072,12462.96,13876.92,13820.21,18901.9,18412.4,19751.6,1311.2,-309.1,1771.6,6.6257
3760,Analog Application Specific IC,Wired Communications,DC Network & Threat Mitigation,190.909,299683.612,30187.851,6118.937,12951.18,12462.96,13876.92,20370.2,18901.9,18412.4,2355.7,1311.2,-309.1,5.0748
3761,Analog Application Specific IC,Wired Communications,DC Network & Threat Mitigation,241.352,328933.757,33360.029,7230.871999999999,12576.1,12951.18,12462.96,20834.0,20370.2,18901.9,3048.5,2355.7,1311.2,5.926400000000001
